,Prompt,Activation Location,Activation Name,Magnitude
4583,The development of autonomous vehicles has the potential to greatly improve safety and efficiency on our roads.,25,blocks.25.hook_resid_pre,141.88713
4584,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,208.07712
4585,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,191.29468
4586,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,214.05374
4587,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,154.49248
4588,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,148.02707
4589,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,164.5282
4590,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,187.42317
4591,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,147.93936
4592,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,185.12184
4593,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,161.67574
4594,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,142.69713
4595,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,168.17229
4596,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,153.2685
4597,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,148.33676
4598,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,171.4134
4599,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,150.02972
4600,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,150.55415
4601,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,150.58505
4602,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,168.0918
4603,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,144.76471
4604,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,167.21886
4605,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,161.47769
4606,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,176.69476
4607,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,148.50986
4608,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,162.60547
4609,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,187.3666
4610,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,168.11508
4611,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,183.39737
4612,"The human microbiome is a complex ecosystem of microbes living in and on our bodies, and its study is shedding new light on human health and disease.",25,blocks.25.hook_resid_pre,136.13268
4613,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,208.07712
4614,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,181.98221
4615,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,170.37558
4616,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,216.57747
4617,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,161.03218
4618,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,194.05632
4619,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,158.41783
4620,"The use of drones for delivery, surveillance, and agriculture is rapidly expanding, with many companies investing in drone technology.",25,blocks.25.hook_resid_pre,195.3053
